tier,arbitrage,transform,index,lag,n,n_eff,pearson,spearman,p_bartlett,ci_lo,ci_hi,p_surrogate,sur_q95_abs,q_bh_bartlett,q_bh_surrogate
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,4,35,26.5,-0.07976541338165662,-0.1690837922550061,0.6984286807984017,-0.4496909685986713,0.3135182058242716,0.783,0.42486995234411484,0.9053705121460763,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,5,35,25.8,-0.010716825496087587,-0.0970445709069225,0.9591875178456097,-0.39794205487439505,0.37974951021229614,0.9695,0.4340428814188059,0.9698029715223953,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,6,35,24.8,0.07347905950934916,-0.05730392607233922,0.73123288860296,-0.33320711327043273,0.4571125888874393,0.7875,0.4308683474828992,0.9140411107537,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,7,35,25.1,0.059390509517557616,-0.04331626359965006,0.779851661115841,-0.343000429369097,0.4433639358621588,0.8385,0.43205110414382747,0.9412002806570495,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,8,35,26.8,-0.014168406208810318,-0.011312838603345034,0.9449337683835277,-0.39376849301342554,0.36956014556207656,0.9665,0.4289531852676651,0.9698029715223953,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,9,35,29.7,0.03376495394295025,0.04941924231987567,0.8613442105027063,-0.332167664800963,0.39086310687776965,0.9115,0.42598807848476494,0.9698029715223953,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,10,35,30.9,0.11243202468733549,0.1286091125432909,0.5511582439210854,-0.25278674112320015,0.4496060088660889,0.6895,0.4245621811860818,0.9049025668889598,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,11,35,28.4,0.16617763117002213,0.31675948089366096,0.3979994283565713,-0.21769627827068988,0.5055269542136555,0.563,0.4305903587571498,0.8118723978187864,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,12,35,25.5,0.2430817201956786,0.3759732915811139,0.23949863874435895,-0.16379111470502633,0.5792766757094995,0.37,0.4283304671971874,0.8015746327969808,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,13,35,23.8,0.34634431759116807,0.41333247455295063,0.09952399109303589,-0.06850853797288493,0.6590790046199082,0.1575,0.4213906433959347,0.580556614709376,0.9187500000000001
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,14,35,22.6,0.3822621919278828,0.43770784218496417,0.07461888011333961,-0.04000533441783132,0.6886793354411723,0.108,0.4249482340121474,0.580556614709376,0.756
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,15,35,21.7,0.4207276125808936,0.4783761516792162,0.05268485873669815,-0.005210381262817225,0.7174460434630673,0.06,0.4312594057626911,0.580556614709376,0.7000000000000001
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,16,35,20.9,0.4609116072250993,0.4694085461582377,0.03502950867800281,0.03498629552520995,0.7451390806885407,0.026,0.42795220098836056,0.580556614709376,0.45499999999999996
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,17,35,20.3,0.46159225552312655,0.4865285055092892,0.03792478206295491,0.027818195442378672,0.7490732604361723,0.0205,0.42750929937906834,0.580556614709376,0.45499999999999996
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,18,35,20.1,0.39193482236498806,0.38536473938190374,0.08691084785260261,-0.05993351605613984,0.7104903529963122,0.1035,0.43236423092095905,0.580556614709376,0.756
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,19,35,20.0,0.3323690230977081,0.3043748247238804,0.15455866130760643,-0.129442771106437,0.6756960452972662,0.198,0.42926319495748677,0.7727933065380321,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,20,35,19.8,0.2841218885656688,0.3070254037490521,0.2317785517676607,-0.18457496554609204,0.6475311143742434,0.2895,0.43691882722056913,0.8015746327969808,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,21,35,19.6,0.22869011035406808,0.2806668678876227,0.3435319854844203,-0.2439082744529186,0.6135153108249211,0.4185,0.42776063158719474,0.8015746327969808,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,22,35,19.6,0.16904063428759442,0.17038651992589807,0.4872975759480225,-0.301281131664666,0.5732067825656688,0.5485,0.42517971703959884,0.8976534293779361,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,23,35,19.8,0.10325404455495166,0.02577151338550749,0.6711742200829978,-0.3581694226998291,0.5241400734530427,0.7255,0.42038121358582037,0.9053705121460763,0.9794999999999999
tier2,VN–BR physical premium B1,sa_diff1,ONI⁻,24,35,19.8,0.04379276210683837,0.02238613347426545,0.8575299992493013,-0.4091723462073655,0.47944110238343174,0.8885,0.42786353942202837,0.9698029715223953,0.9794999999999999
tier2,VN–BR physical premium B1,z,ONI,-24,12,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-23,13,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-22,14,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-21,15,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-20,16,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-19,17,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-18,18,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-17,19,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-16,20,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-15,21,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-14,22,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-13,23,,,,,,,,,,
tier2,VN–BR physical premium B1,z,ONI,-12,24,7.6,0.512234102003374,0.27005871479899785,0.22516747237111323,-0.3350282704827986,0.9014660037592372,0.488,0.878687017367498,0.6088007544483189,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,-11,25,8.0,0.4409102369422295,0.2370142537888431,0.2901598456904404,-0.3831563952982503,0.8741651699204054,0.569,0.880778466034505,0.6088007544483189,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,-10,26,8.8,0.43783365583034306,0.2452120526439558,0.25958300615296914,-0.33351999626464013,0.8580433241748702,0.5705,0.8857795064703528,0.6088007544483189,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,-9,27,9.4,0.40456628192674327,0.24335878997069146,0.2786157798993063,-0.3338599781882051,0.8352822085038919,0.6015,0.8867706000152961,0.6088007544483189,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,-8,28,9.9,0.36756103365319526,0.24692034869885784,0.3118983782956437,-0.3467728222127231,0.8120337062277404,0.6305,0.8816875963896819,0.6088007544483189,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,-7,29,10.1,0.3496201650698744,0.24784430414639508,0.33081468305995343,-0.3545692653969925,0.8007439953821984,0.6575,0.8764145136149817,0.6120071636609138,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,-6,30,9.5,0.30464885096808597,0.2345349412759748,0.4212792080973635,-0.4236997794479407,0.7937417342190284,0.7045,0.8671518460282616,0.6777100304174979,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,-5,31,8.6,0.21901769346418337,0.1649526147674211,0.599505311107795,-0.5429494035509655,0.7831929924471738,0.7805,0.8673716073705973,0.7970642190854873,0.9304411764705882
tier2,VN–BR physical premium B1,z,ONI,-4,32,7.9,0.1426747148037243,0.09844179817105035,0.7509151369893945,-0.6311628248846629,0.7741713841248253,0.854,0.8626386684520719,0.896253550600245,0.9304411764705882
tier2,VN–BR physical premium B1,z,ONI,-3,33,7.3,0.07073569944698459,0.01470834050295466,0.8831020937193172,-0.7032100995124704,0.7679579154494546,0.924,0.8568277441845042,0.9335650705032782,0.9768000000000001
tier2,VN–BR physical premium B1,z,ONI,-2,34,6.8,-0.023381055664761518,-0.08114303273224387,0.9636924857070563,-0.7740288662737186,0.75458993337838,0.9765,0.8539809213562313,0.9904617214211413,1.0
tier2,VN–BR physical premium B1,z,ONI,-1,35,6.4,-0.15150023550042452,-0.22145959035026572,0.7785597594638862,-0.8387247012017192,0.7218544080717345,0.836,0.8519416455563992,0.9002097218801185,0.9304411764705882
tier2,VN–BR physical premium B1,z,ONI,0,36,6.2,-0.2666032144483354,-0.339940793136572,0.6247260095534901,-0.8782096763327889,0.675874392719935,0.727,0.8631857511754817,0.7970642190854873,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,1,37,6.1,-0.38238131186511604,-0.4521904155923292,0.47726840797450487,-0.907615922964026,0.6095065273762871,0.599,0.8588860893325233,0.7063572438022672,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,2,37,5.6,-0.5522874347414742,-0.5979845922284086,0.31262741444643405,-0.9496692041043987,0.5263373707273301,0.409,0.8602734738646831,0.6088007544483189,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,3,37,5.3,-0.6973272466318019,-0.705317457356782,0.18772850943884478,-0.972946387335929,0.3974134695766977,0.2305,0.8614547062662533,0.6088007544483189,0.7753181818181819
tier2,VN–BR physical premium B1,z,ONI,4,37,5.2,-0.8039913972216115,-0.7713557534986086,0.10056374312122074,-0.9847527975820238,0.21158344791645553,0.114,0.8674241581994113,0.6088007544483189,0.6025714285714285
tier2,VN–BR physical premium B1,z,ONI,5,37,5.2,-0.8611182113238665,-0.7978660399875475,0.05182231757597844,-0.989148550758055,0.010271654138421347,0.0575,0.8690321089457984,0.6088007544483189,0.6025714285714285
tier2,VN–BR physical premium B1,z,ONI,6,37,5.4,-0.8755358390030816,-0.7542830162554793,0.03577314185444114,-0.9895079895576357,-0.08987440946154539,0.0425,0.8652231167937937,0.6088007544483189,0.6025714285714285
tier2,VN–BR physical premium B1,z,ONI,7,37,5.6,-0.8534084790643934,-0.7046060933049848,0.041085130523141666,-0.9862311021135064,-0.051295667063007845,0.0585,0.86403980137867,0.6088007544483189,0.6025714285714285
tier2,VN–BR physical premium B1,z,ONI,8,37,5.8,-0.7969649031790395,-0.6487640152389159,0.06964552242172806,-0.9787985409055457,0.08738858749664613,0.112,0.8626245833425775,0.6088007544483189,0.6025714285714285
tier2,VN–BR physical premium B1,z,ONI,9,37,5.9,-0.7090672613703733,-0.5709882122424377,0.13492297419318344,-0.9671373464482793,0.2686311754655738,0.2185,0.8606702407577261,0.6088007544483189,0.7753181818181819
tier2,VN–BR physical premium B1,z,ONI,10,37,5.8,-0.594096810486118,-0.49261960586946196,0.24878904869374452,-0.9514031178112389,0.44498085545527194,0.356,0.865747569499917,0.6088007544483189,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,11,37,5.8,-0.45599862417089904,-0.4037230371990784,0.4127880297268991,-0.931588778897418,0.5952674706031869,0.513,0.8669211713750813,0.6777100304174979,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,12,37,5.6,-0.3025493840771381,-0.2935388283817485,0.6112939022747954,-0.9081404838802745,0.712461447521256,0.688,0.868614148234865,0.7970642190854873,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,13,37,5.5,-0.14561625316582416,-0.16597510490082712,0.8163387838100804,-0.8819114112489356,0.7972379329619844,0.8455,0.8758050266317454,0.9105987883885269,0.9304411764705882
tier2,VN–BR physical premium B1,z,ONI,14,37,5.4,3.131007912074782e-05,-0.04469472467686559,0.9999615307535645,-0.854551379211024,0.8545682695901522,1.0,0.8641056167331516,0.9999615307535645,1.0
tier2,VN–BR physical premium B1,z,ONI,15,37,5.2,0.13678537508705166,0.09104920040273945,0.8367664541948625,-0.8248531672380778,0.8951202235944082,0.855,0.8585640232742776,0.9105987883885269,0.9304411764705882
tier2,VN–BR physical premium B1,z,ONI,16,37,5.1,0.26942029106149523,0.24349475473987137,0.6871428888480571,-0.7887583628427643,0.9247133044377399,0.722,0.8614515160279256,0.8474762295792704,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,17,37,5.0,0.3874874140849163,0.38503941742702147,0.5615535754907997,-0.7493553591829385,0.9456722160963208,0.5915,0.8658024936191722,0.7970642190854873,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,18,37,4.9,0.486126036484999,0.4885595766402204,0.46105945324089737,-0.7068788003540639,0.9597607804543228,0.478,0.8555151609673489,0.7063572438022672,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,19,37,4.9,0.5703728108096322,0.5770849396658685,0.3772308885500759,-0.6586609101824009,0.969661232415392,0.377,0.8481313045973192,0.6646448988739433,0.9275517241379311
tier2,VN–BR physical premium B1,z,ONI,20,37,4.8,0.6548655559207823,0.6838174321914077,0.2975688068115372,-0.5986111298061088,0.9783934054054629,0.279,0.8565466012316247,0.6088007544483189,0.8602500000000001
tier2,VN–BR physical premium B1,z,ONI,21,37,4.7,0.72721746673945,0.7752222935332204,0.23226876400469942,-0.5308537187148168,0.9848282183267818,0.1915,0.8591717750434528,0.6088007544483189,0.7753181818181819
tier2,VN–BR physical premium B1,z,ONI,22,37,4.6,0.7782493907220629,0.8225251984299561,0.18787859395744788,-0.46865654960963943,0.988810958211561,0.132,0.8635997141943168,0.6088007544483189,0.6105
tier2,VN–BR physical premium B1,z,ONI,23,37,4.5,0.80871378153603,0.8458118575867006,0.16510171071539248,-0.432350216620839,0.9911739146977848,0.1095,0.8689116223084491,0.6088007544483189,0.6025714285714285
tier2,VN–BR physical premium B1,z,ONI,24,37,4.5,0.8225353034305922,0.8531626194552703,0.1597267002798115,-0.429182872514325,0.9924548180478171,0.0925,0.8754199861066696,0.6088007544483189,0.6025714285714285
tier2,VN–BR physical premium B1,z,Niño 3.4,-24,13,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-23,14,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-22,15,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-21,16,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-20,17,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-19,18,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-18,19,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-17,20,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-16,21,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-15,22,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-14,23,,,,,,,,,,
tier2,VN–BR physical premium B1,z,Niño 3.4,-13,24,7.1,0.588606919582792,0.3979125990999727,0.17302493118659257,-0.28783857540157204,0.9284822683119462,0.338,0.8586750110248723,0.49274817959986583,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,-12,25,7.2,0.5158654805388723,0.32660127551644724,0.24000045654791036,-0.3638192441431227,0.9091600624663002,0.426,0.8580694876946959,0.49274817959986583,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,-11,26,7.6,0.5174466562608735,0.29651164524729384,0.2168111311084009,-0.324123711834211,0.9018310010230255,0.434,0.8589832291605355,0.49274817959986583,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,-10,27,8.1,0.5013348625109504,0.3139410926427951,0.21350422956299964,-0.3069677825323616,0.8894672954540086,0.452,0.8612274400243791,0.49274817959986583,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,-9,28,8.5,0.48477529640189837,0.3284971379585692,0.21384424501711563,-0.2960824171041032,0.8772336312025937,0.4655,0.8602638442083957,0.49274817959986583,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,-8,29,9.1,0.49415723861954725,0.335057906201886,0.18216079538102337,-0.24872225839501633,0.8709840993440103,0.46,0.8554395421852536,0.49274817959986583,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,-7,30,9.3,0.4661466541142857,0.3507288500743408,0.2061637870912838,-0.2710808935895822,0.8586811336473489,0.4895,0.8536241083929975,0.49274817959986583,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,-6,31,9.0,0.3868394386330394,0.3317535696822205,0.31659745573909515,-0.3718576923528699,0.8356968100468646,0.585,0.8575438324759076,0.5468501508220734,0.8303703703703703
tier2,VN–BR physical premium B1,z,Niño 3.4,-5,32,8.8,0.3261165102838634,0.2740856277441806,0.4160395252709024,-0.44401299886123075,0.8191311360674516,0.653,0.8537368027859152,0.6323800784117717,0.8556551724137931
tier2,VN–BR physical premium B1,z,Niño 3.4,-4,33,8.4,0.27377569768726295,0.2017551254391549,0.5137237419821525,-0.5096426351472256,0.8090002434312429,0.716,0.845140988939916,0.6971965069757785,0.9040322580645161
tier2,VN–BR physical premium B1,z,Niño 3.4,-3,34,7.9,0.17824113520725854,0.12531520158095577,0.6903540505938279,-0.608318274178782,0.7881686545888854,0.8095,0.8474402738924067,0.8371216298509344,0.9103235294117648
tier2,VN–BR physical premium B1,z,Niño 3.4,-2,35,7.4,0.04976614382335016,-0.01610982735012209,0.9164350479595407,-0.7067149219414633,0.753154582879359,0.9465,0.8466567128326998,0.941203562769258,0.972081081081081
tier2,VN–BR physical premium B1,z,Niño 3.4,-1,36,7.2,-0.055372281730620726,-0.14121130468553778,0.9092296953963075,-0.7650716679006022,0.7150662185976145,0.9395,0.841908833925697,0.941203562769258,0.972081081081081
tier2,VN–BR physical premium B1,z,Niño 3.4,0,37,7.0,-0.1730656223068938,-0.2671172014497949,0.7269740469758115,-0.8198041601365406,0.6676934822577424,0.805,0.8461760855503324,0.8371216298509344,0.9103235294117648
tier2,VN–BR physical premium B1,z,Niño 3.4,1,37,6.4,-0.36484684526988326,-0.4223131254168528,0.4809467813214414,-0.894920104423333,0.5922821861537478,0.59,0.8409912843169683,0.6768880626005471,0.8303703703703703
tier2,VN–BR physical premium B1,z,Niño 3.4,2,37,5.8,-0.5433082445660464,-0.5724448821137006,0.3095905969346684,-0.9450460063379944,0.5121186128355997,0.376,0.8388817613755191,0.5468501508220734,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,3,37,5.3,-0.6900173728967167,-0.6844507785040683,0.19802058760214525,-0.9726494084683751,0.4163095102355444,0.206,0.8427476945176,0.49274817959986583,0.7116363636363636
tier2,VN–BR physical premium B1,z,Niño 3.4,4,37,5.3,-0.7931805961662999,-0.7530527616643241,0.10479968007547313,-0.9831795800843351,0.22130824285796807,0.086,0.8389660740267473,0.49274817959986583,0.4668571428571428
tier2,VN–BR physical premium B1,z,Niño 3.4,5,37,5.3,-0.8462875504478444,-0.781907653600265,0.06016083006184503,-0.987612620499189,0.05310713063276804,0.043,0.8350220818949691,0.49274817959986583,0.4668571428571428
tier2,VN–BR physical premium B1,z,Niño 3.4,6,37,5.4,-0.8554270712802123,-0.7452724049327166,0.046183388270674364,-0.9874016416903986,-0.021574328053001687,0.0365,0.8350001679670832,0.49274817959986583,0.4668571428571428
tier2,VN–BR physical premium B1,z,Niño 3.4,7,37,5.6,-0.837675493266592,-0.6982038168388114,0.04829574102860512,-0.9842348160042163,-0.009066689182887683,0.046,0.8345013427361684,0.49274817959986583,0.4668571428571428
tier2,VN–BR physical premium B1,z,Niño 3.4,8,37,5.8,-0.8004432555320581,-0.6667852378844413,0.06600015295231554,-0.9789796888084469,0.07260622851770208,0.082,0.8346126316327945,0.49274817959986583,0.4668571428571428
tier2,VN–BR physical premium B1,z,Niño 3.4,9,37,5.9,-0.7113746708335164,-0.5931590585234461,0.1279516078855436,-0.9664756123423176,0.2504938866650443,0.188,0.837243285231858,0.49274817959986583,0.7116363636363636
tier2,VN–BR physical premium B1,z,Niño 3.4,10,37,5.9,-0.5890920510534808,-0.5054241588018089,0.24637408979993292,-0.9488117176340802,0.4359207062312424,0.3375,0.8418942787532443,0.49274817959986583,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,11,37,5.8,-0.4860060860532716,-0.44697374587915073,0.37247399682868987,-0.935081620717701,0.561999588210399,0.4475,0.8446237072917082,0.6153918208474006,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,12,37,5.7,-0.3399706132817579,-0.34524868647217166,0.5604039558807967,-0.9131113181953171,0.6846476623034542,0.624,0.8438641241510894,0.7205439221734462,0.8468571428571429
tier2,VN–BR physical premium B1,z,Niño 3.4,13,37,5.6,-0.16464921415397876,-0.1933609972094636,0.7899850273792888,-0.8829493822065616,0.7843862567071005,0.8145,0.8478199168701964,0.8829244423650875,0.9103235294117648
tier2,VN–BR physical premium B1,z,Niño 3.4,14,37,5.4,-0.023934845347575673,-0.07516301179080313,0.9702278013491643,-0.856783282323275,0.8435171628260911,0.974,0.8404209166751572,0.9702278013491643,0.974
tier2,VN–BR physical premium B1,z,Niño 3.4,15,37,5.3,0.09904671306325386,0.026437463137774602,0.8803169303205958,-0.831877355962572,0.8838174567999003,0.889,0.8381092897863496,0.941203562769258,0.9652000000000001
tier2,VN–BR physical premium B1,z,Niño 3.4,16,37,5.2,0.2397380613657967,0.19181979980681305,0.7173843456034552,-0.7929963323360479,0.9167781956669595,0.7375,0.8399874673857506,0.8371216298509344,0.9040322580645161
tier2,VN–BR physical premium B1,z,Niño 3.4,17,37,5.1,0.37544265854521713,0.3535060168618775,0.5688504648737733,-0.7457131953798736,0.9416838161012,0.5795,0.8411335904309479,0.7205439221734462,0.8303703703703703
tier2,VN–BR physical premium B1,z,Niño 3.4,18,37,5.0,0.46724758548792567,0.441586154530682,0.47680820495663623,-0.7108799475592368,0.9564123828999712,0.4725,0.8418061461950014,0.6768880626005471,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,19,37,4.9,0.549162691749614,0.5244813314866137,0.39484945673676375,-0.6665645748431461,0.9666751758726664,0.3665,0.8389220240672656,0.6251783064998759,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,20,37,4.8,0.646793661741917,0.6414132533703464,0.3022668662694583,-0.5997663461963413,0.9772440004357209,0.258,0.8298573842548542,0.5468501508220734,0.7750416666666666
tier2,VN–BR physical premium B1,z,Niño 3.4,21,37,4.7,0.7334280006372482,0.7455838819437869,0.22121683538106263,-0.5107517951965788,0.9847990716001295,0.146,0.8281027290739804,0.49274817959986583,0.6164444444444445
tier2,VN–BR physical premium B1,z,Niño 3.4,22,37,4.6,0.7770475712138486,0.8084173145133858,0.18537467096315252,-0.4606277183243321,0.9884418509876758,0.1025,0.835595323160214,0.49274817959986583,0.48687499999999995
tier2,VN–BR physical premium B1,z,Niño 3.4,23,37,4.5,0.8062981429318176,0.8365641249133389,0.1662763946140724,-0.43358640432106993,0.9909539349712781,0.0765,0.8308746530741914,0.49274817959986583,0.4668571428571428
tier2,VN–BR physical premium B1,z,Niño 3.4,24,37,4.5,0.8206812089478672,0.8445076901584062,0.1571050922223749,-0.41901984865576625,0.9920883837685516,0.062,0.8388285649903233,0.49274817959986583,0.4668571428571428
tier2,VN–BR physical premium B1,z,−SOI,-24,12,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-23,13,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-22,14,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-21,15,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-20,16,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-19,17,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-18,18,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-17,19,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-16,20,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-15,21,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-14,22,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-13,23,,,,,,,,,,
tier2,VN–BR physical premium B1,z,−SOI,-12,24,11.6,0.4148238282135144,0.2799153326277824,0.19599422342553519,-0.22383070771031813,0.8042505734378369,0.359,0.7051947961196269,0.38115875910493846,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,-11,25,12.6,0.37050663999178934,0.24512222538631043,0.22813267211950405,-0.23893151693176787,0.7705422409037929,0.4355,0.7197144535455038,0.3836776758373477,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,-10,26,13.8,0.38759772561812494,0.24584366368244495,0.1787495906030787,-0.1850162185315214,0.7637325792464915,0.4235,0.7279502703166089,0.38115875910493846,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,-9,27,14.9,0.3674692346976203,0.238322814345206,0.18435956633908912,-0.18165474411164176,0.7418951554227037,0.4685,0.7319083792757298,0.38115875910493846,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,-8,28,15.2,0.3725065935836903,0.28968244163887075,0.17122706051799508,-0.16763894805288596,0.7406407309291517,0.473,0.7379880557159814,0.38115875910493846,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,-7,29,16.5,0.4199621827883994,0.2895400996712632,0.09965010752231684,-0.08501096178128444,0.7532861003841649,0.4095,0.7408033401435703,0.38115875910493846,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,-6,30,16.6,0.3680059934804985,0.2340347369503618,0.15510952752970342,-0.1451575582622887,0.7251489777280667,0.4725,0.7394618420047362,0.38115875910493846,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,-5,31,15.2,0.21676834715165588,0.14687523642616757,0.44093364260567025,-0.32743859012022475,0.6529831348839729,0.709,0.7363123234463371,0.6274824914003769,0.883375
tier2,VN–BR physical premium B1,z,−SOI,-4,32,17.2,0.17337659848670775,0.11912116031243093,0.5094018931712319,-0.33208161920632057,0.6014766905526255,0.764,0.7335423577788743,0.6731382159762707,0.883375
tier2,VN–BR physical premium B1,z,−SOI,-3,33,16.5,0.12584663033293061,0.04413531037761737,0.6415159798163588,-0.3851524270176107,0.5777843345364851,0.8255,0.7317829761398549,0.7613616598377478,0.8983382352941177
tier2,VN–BR physical premium B1,z,−SOI,-2,34,16.0,0.026299620233146505,-0.05767357560708792,0.9245225777155264,-0.476093459421582,0.5157497850690913,0.9585,0.7333859497721892,0.9502037604298467,0.979
tier2,VN–BR physical premium B1,z,−SOI,-1,35,15.9,-0.08215929486657213,-0.119466654553217,0.7671825295845749,-0.5563194401124172,0.43236130053720523,0.871,0.7243097566823399,0.811021531275122,0.9207714285714285
tier2,VN–BR physical premium B1,z,−SOI,0,36,15.8,-0.12190822413382518,-0.15675725752571934,0.6607472084907264,-0.5847616386492916,0.400826389685675,0.823,0.719191823243286,0.7613616598377478,0.8983382352941177
tier2,VN–BR physical premium B1,z,−SOI,1,37,13.0,-0.21039603906892004,-0.2644325809646577,0.4986928447099208,-0.6817392015555055,0.38437661754665753,0.686,0.7159584875236973,0.6731382159762707,0.883375
tier2,VN–BR physical premium B1,z,−SOI,2,37,13.0,-0.36832561612522347,-0.4109413217448035,0.22080874814775076,-0.7637580034580863,0.22811835585464993,0.4565,0.7083274062286922,0.3836776758373477,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,3,37,11.9,-0.4124135739991176,-0.38870578147678325,0.1911894689498166,-0.7990893196458787,0.2156179355903846,0.393,0.7060327983346437,0.38115875910493846,0.7292083333333332
tier2,VN–BR physical premium B1,z,−SOI,4,37,11.8,-0.46726515141576463,-0.4195025992811536,0.13365958025714186,-0.823808545161783,0.1541842914596834,0.316,0.7115174939863615,0.38115875910493846,0.7292083333333332
