,oni,nino34,neg_soi,other_milds_usd_t,robustas_usd_t,ind_arb_log,ind_arb_usd,fut_kc_usd_t,fut_rc_usd_t,fut_arb_log,fut_arb_usd,vn_usd_t,br_usd_t,b1_log,b2_log,b3_log,b3_usd,regime
1980-01,0.62,,-0.4,3810.0,3570.0,0.06506359334706246,240.0,,,,,,,,,,,neutral
1980-02,0.47,,-0.3,3710.0,3550.0,0.0440842731320199,160.0,,,,,,,,,,,neutral
1980-03,0.35,,0.4,4120.0,3720.0,0.10212949507637958,400.0,,,,,,,,,,,neutral
1980-04,0.34,,0.6,4050.0,3650.0,0.10398971352404729,400.0,,,,,,,,,,,neutral
1980-05,0.45,,0.0,4230.0,3880.0,0.08636683942300571,350.0,,,,,,,,,,,neutral
1980-06,0.4,,0.0,4050.0,3760.0,0.07429792371664412,290.0,,,,,,,,,,,neutral
1980-07,0.18,,0.0,3520.0,3280.0,0.07061756721395263,240.0,,,,,,,,,,,neutral
1980-08,-0.06,,-0.4,3100.0,2950.0,0.049596941139371964,150.0,,,,,,,,,,,neutral
1980-09,-0.17,,0.5,2860.0,2760.0,0.035590945102702776,100.0,,,,,,,,,,,neutral
1980-10,-0.07,,-0.0,2840.0,2720.0,0.043172171865209386,120.0,,,,,,,,,,,neutral
1980-11,0.08,,0.3,2600.0,2520.0,0.031252543504104224,80.0,,,,,,,,,,,neutral
1980-12,-0.05,,0.1,2720.0,2550.0,0.06453852113757108,170.0,,,,,,,,,,,neutral
1981-01,-0.27,,-0.4,2890.0,2630.0,0.0942726559346676,260.0,,,,,,,,,,,neutral
1981-02,-0.42,,0.2,2850.0,2490.0,0.1350362838039425,360.0,,,,,,,,,,,neutral
1981-03,-0.41,,1.3,2860.0,2470.0,0.1466034741918758,390.0,,,,,,,,,,,neutral
1981-04,-0.27,,0.1,2890.0,2450.0,0.1651684775677058,440.0,,,,,,,,,,,neutral
1981-05,-0.28,,-0.8,2830.0,2350.0,0.18586138349907877,480.0,,,,,,,,,,,neutral
1981-06,-0.27,,-1.2,2510.0,1860.0,0.2997062654185827,650.0,,,,,,,,,,,neutral
1981-07,-0.28,,-0.8,2670.0,1940.0,0.31939049933692143,730.0,,,,,,,,,,,neutral
1981-08,-0.23,,-0.7,2780.0,1980.0,0.3393540829961017,800.0,,,,,,,,,,,neutral
1981-09,-0.08,-0.3,-0.3,2800.0,1970.0,0.35158587443126077,830.0,,,,,,,,,,,neutral
1981-10,-0.16,-0.25,0.4,3020.0,2170.0,0.33052966383440996,850.0,,,,,,,,,,,neutral
1981-11,-0.19,-0.675,-0.2,3180.0,2310.0,0.3196336722583828,870.0,,,,,,,,,,,neutral
1981-12,-0.14,-0.36,-0.5,3130.0,2270.0,0.3212531730587509,860.0,,,,,,,,,,,neutral
1982-01,-0.05,0.1,-1.2,3180.0,2310.0,0.3196336722583828,870.0,,,,,,,,,,,neutral
1982-02,0.02,-0.22499999999999998,-0.3,3400.0,2520.0,0.2995165300987832,880.0,,,,,,,,,,,neutral
1982-03,0.07,-0.2,-0.6,3220.0,2470.0,0.2651632089164311,750.0,,,,,,,,,,,neutral
1982-04,0.34,0.05,-0.1,3120.0,2350.0,0.28341767366532356,770.0,,,,,,,,,,,neutral
1982-05,0.65,0.47500000000000003,0.3,3030.0,2280.0,0.2843871765549286,750.0,,,,,,,,,,,el_nino
1982-06,0.73,0.64,1.0,3100.0,2240.0,0.32492624562415173,860.0,,,,,,,,,,,el_nino
1982-07,0.78,0.25,1.5,2940.0,2170.0,0.3036824137982217,770.0,,,,,,,,,,,el_nino
1982-08,0.99,0.9,1.7,2930.0,2250.0,0.26407220681264665,680.0,,,,,,,,,,,el_nino
1982-09,1.45,1.3,1.7,3000.0,2410.0,0.21898554116554525,590.0,,,,,,,,,,,el_nino
1982-10,1.82,1.8,1.7,3100.0,2590.0,0.17974423577965393,510.0,,,,,,,,,,,el_nino
1982-11,2.03,1.75,2.6,3050.0,2690.0,0.1256003970055719,360.0,,,,,,,,,,,el_nino
1982-12,2.12,2.2199999999999998,2.2,2970.0,2820.0,0.05182506786458685,150.0,,,,,,,,,,,el_nino
1983-01,2.14,2.25,3.5,2870.0,2750.0,0.04271111809304973,120.0,,,,,,,,,,,el_nino
1983-02,1.91,1.875,3.6,2800.0,2680.0,0.04380262265839274,120.0,,,,,,,,,,,el_nino
1983-03,1.52,1.26,2.4,2760.0,2670.0,0.03315220731689994,90.0,,,,,,,,,,,el_nino
1983-04,1.23,0.75,0.9,2750.0,2670.0,0.029522439266321143,80.0,,,,,,,,,,,el_nino
1983-05,0.95,0.675,-0.6,2830.0,2720.0,0.03964483134724084,110.0,,,,,,,,,,,el_nino
1983-06,0.62,0.48,-0.0,2810.0,2650.0,0.05862484334752338,160.0,,,,,,,,,,,el_nino
1983-07,0.25,-0.44999999999999996,0.6,2830.0,2650.0,0.06571707165701568,180.0,,,,,,,,,,,neutral
1983-08,-0.06,-0.48,-0.1,2860.0,2650.0,0.07626198483363034,210.0,,,,,,,,,,,neutral
1983-09,-0.43,-0.45,-0.9,2920.0,2690.0,0.08204242266644268,230.0,,,,,,,,,,,neutral
1983-10,-0.76,-1.075,-0.4,3100.0,2870.0,0.07709008171957077,230.0,,,,,,,,,,,la_nina
1983-11,-0.96,-1.3,0.1,3190.0,2850.0,0.11270192251619449,340.0,,,,,,,,,,,la_nina
1983-12,-0.89,-1.275,-0.0,3230.0,2930.0,0.09747971420558965,300.0,,,,,,,,,,,la_nina
1984-01,-0.63,-1.0,-0.2,3170.0,2930.0,0.07872916486021442,240.0,,,,,,,,,,,la_nina
1984-02,-0.51,-0.24,-0.9,3220.0,3000.0,0.07076907088820761,220.0,,,,,,,,,,,la_nina
1984-03,-0.38,-0.575,0.2,3270.0,3040.0,0.07293246949103249,230.0,,,,,,,,,,,neutral
1984-04,-0.47,-0.475,-0.3,3310.0,3030.0,0.08838556986769319,280.0,,,,,,,,,,,neutral
1984-05,-0.55,-0.76,-0.2,3310.0,3230.0,0.02446605215440556,80.0,,,,,,,,,,,neutral
1984-06,-0.52,-1.05,0.3,3250.0,3170.0,0.02492340845245522,80.0,,,,,,,,,,,neutral
1984-07,-0.39,-0.725,-0.2,3180.0,3040.0,0.04502368137395507,140.0,,,,,,,,,,,neutral
1984-08,-0.22,-0.5599999999999999,-0.4,3210.0,3100.0,0.03486882565082361,110.0,,,,,,,,,,,neutral
1984-09,-0.32,-0.375,-0.1,3140.0,3120.0,0.006389798098771493,20.0,,,,,,,,,,,neutral
1984-10,-0.62,-0.86,0.3,3020.0,2980.0,0.013333530869465093,40.0,,,,,,,,,,,la_nina
1984-11,-0.95,-1.325,-0.3,3090.0,3000.0,0.029558802241545834,90.0,,,,,,,,,,,la_nina
1984-12,-1.06,-1.575,0.1,3100.0,2800.0,0.10178269430994202,300.0,,,,,,,,,,,la_nina
1985-01,-1.01,-1.3199999999999998,0.3,3210.0,2770.0,0.14742361694267636,440.0,,,,,,,,,,,la_nina
1985-02,-0.86,-0.9,-1.2,3180.0,2700.0,0.1636294237818019,480.0,,,,,,,,,,,la_nina
1985-03,-0.85,-0.975,-0.8,3260.0,2710.0,0.1847785604870067,550.0,,,,,,,,,,,la_nina
1985-04,-0.8,-1.1,-1.2,3120.0,2700.0,0.14458122881110835,420.0,,,,,,,,,,,la_nina
1985-05,-0.79,-1.1600000000000001,-0.4,3150.0,2670.0,0.16532398042538254,480.0,,,,,,,,,,,la_nina
1985-06,-0.6,-1.075,0.4,3130.0,2650.0,0.1664733645539309,480.0,,,,,,,,,,,la_nina
1985-07,-0.44,-0.8200000000000001,0.1,2980.0,2340.0,0.24177237114770378,640.0,,,,,,,,,,,neutral
1985-08,-0.33,-0.65,-1.0,2940.0,2350.0,0.22399425319452249,590.0,,,,,,,,,,,neutral
1985-09,-0.31,-0.75,-0.0,2940.0,2290.0,0.24985776378444235,650.0,,,,,,,,,,,neutral
1985-10,-0.3,-0.72,0.4,3100.0,2450.0,0.23531408693446476,650.0,,,,,,,,,,,neutral
1985-11,-0.28,-0.575,0.2,3430.0,2780.0,0.21010933347530258,650.0,,,,,,,,,,,neutral
1985-12,-0.36,-0.6,-0.2,4340.0,3370.0,0.25296160374804444,970.0,,,,,,,,,,,neutral
1986-01,-0.4,-0.7,-1.0,5240.0,3750.0,0.33456565835063046,1490.0,,,,,,,,,,,neutral
1986-02,-0.38,-0.775,1.0,5030.0,3570.0,0.3428543883201005,1460.0,,,,,,,,,,,neutral
1986-03,-0.25,-0.625,-0.5,5280.0,3720.0,0.3502024294331143,1560.0,,,,,,,,,,,neutral
1986-04,-0.17,-0.5199999999999999,-0.3,4980.0,3470.0,0.3612752970777926,1510.0,,,,,,,,,,,neutral
1986-05,-0.09,-0.575,0.2,4660.0,3140.0,0.3947926482173916,1520.0,,,,,,,,,,,neutral
1986-06,0.02,-0.35,-1.0,3900.0,2760.0,0.3457458734065417,1140.0,,,,,,,,,,,neutral
1986-07,0.24,-0.04,-0.3,3800.0,2780.0,0.31255013902979467,1020.0,,,,,,,,,,,neutral
1986-08,0.46,0.19999999999999998,0.4,3830.0,2980.0,0.25094150267524107,850.0,,,,,,,,,,,neutral
1986-09,0.64,0.475,0.5,4400.0,3610.0,0.19789676857942595,790.0,,,,,,,,,,,el_nino
1986-10,0.86,0.52,-0.6,3920.0,3280.0,0.17824823140631807,640.0,,,,,,,,,,,el_nino
1986-11,1.06,0.575,1.2,3450.0,3130.0,0.09734122649120636,320.0,,,,,,,,,,,el_nino
1986-12,1.21,0.8400000000000001,1.4,3000.0,2750.0,0.08701137698962924,250.0,,,,,,,,,,,el_nino
1987-01,1.18,1.0,0.7,2720.0,2500.0,0.08434114843375085,220.0,,,,,,,,,,,el_nino
1987-02,1.13,0.875,1.2,2660.0,2430.0,0.09043486544115087,230.0,,,,,,,,,,,el_nino
1987-03,1.02,0.9,1.3,2290.0,2160.0,0.05844359587007464,130.0,,,,,,,,,,,el_nino
1987-04,0.94,0.5,1.4,2370.0,2230.0,0.060888369675011766,140.0,,,,,,,,,,,el_nino
1987-05,0.95,0.35,1.3,2590.0,2330.0,0.1057896081338372,260.0,,,,,,,,,,,el_nino
1987-06,1.11,0.725,1.1,2320.0,2160.0,0.07145896398214546,160.0,,,,,,,,,,,el_nino
1987-07,1.3,1.1,1.4,2200.0,2040.0,0.075507552508145,160.0,,,,,,,,,,,el_nino
1987-08,1.46,1.225,0.9,2250.0,2080.0,0.07856232250310224,170.0,,,,,,,,,,,el_nino
1987-09,1.49,1.3599999999999999,1.0,2440.0,2190.0,0.1080964954767003,250.0,,,,,,,,,,,el_nino
1987-10,1.41,0.925,0.4,2630.0,2280.0,0.14280840322332455,350.0,,,,,,,,,,,el_nino
1987-11,1.2,0.85,0.0,2790.0,2310.0,0.18879407129957215,480.0,,,,,,,,,,,el_nino
1987-12,1.0,0.78,0.5,2800.0,2270.0,0.20983958568784722,530.0,,,,,,,,,,,el_nino
1988-01,0.63,0.7,0.1,2820.0,2250.0,0.22580666873369282,570.0,,,,,,,,,,,el_nino
1988-02,0.37,0.225,0.4,3050.0,2270.0,0.2953617591260089,780.0,,,,,,,,,,,neutral
1988-03,-0.03,0.020000000000000007,-0.6,3010.0,2180.0,0.32261520195978743,830.0,,,,,,,,,,,neutral
1988-04,-0.45,-0.6000000000000001,-0.1,3010.0,2120.0,0.35052399007686397,890.0,,,,,,,,,,,neutral
1988-05,-0.99,-1.45,-0.9,3060.0,2070.0,0.390866308687011,990.0,,,,,,,,,,,la_nina
1988-06,-1.3,-1.7600000000000002,-0.1,3170.0,2060.0,0.43102560508769994,1110.0,,,,,,,,,,,la_nina
1988-07,-1.3,-1.8,-1.0,3130.0,1880.0,0.5097612277102037,1250.0,,,,,,,,,,,la_nina
1988-08,-1.14,-1.42,-1.5,2920.0,1800.0,0.4837969513780713,1120.0,,,,,,,,,,,la_nina
1988-09,-1.27,-0.925,-1.8,3040.0,1980.0,0.4287606707116858,1060.0,,,,,,,,,,,la_nina
1988-10,-1.54,-2.075,-1.4,2950.0,2070.0,0.3542565630744505,880.0,,,,,,,,,,,la_nina
1988-11,-1.81,-2.32,-1.7,2980.0,2040.0,0.3789734926611885,940.0,,,,,,,,,,,la_nina
1988-12,-1.85,-2.0,-1.2,3250.0,2220.0,0.3811478004574571,1030.0,,,,,,,,,,,la_nina
1989-01,-1.64,-2.075,-1.5,3360.0,2230.0,0.4099393885030844,1130.0,,,,,,,,,,,la_nina
1989-02,-1.38,-1.525,-1.2,3090.0,2120.0,0.37675500222573355,970.0,,,,,,,,,,,la_nina
1989-03,-1.09,-1.5,-1.1,3100.0,2080.0,0.3990342177778734,1020.0,,,,,,,,,,,la_nina
1989-04,-0.85,-1.325,-1.6,3170.0,2009.9999999999998,0.45559686581820547,1160.0000000000002,,,,,,,,,,,la_nina
1989-05,-0.61,-0.9400000000000001,-1.2,3100.0,2009.9999999999998,0.43326738942011556,1090.0000000000002,,,,,,,,,,,la_nina
1989-06,-0.4,-0.625,-0.7,2760.0,1850.0,0.4000450406388252,910.0,,,,,,,,,,,neutral
1989-07,-0.37,-0.575,-0.9,1940.0,1440.0,0.2980448594873275,500.0,,,,,,,,,,,neutral
1989-08,-0.36,-0.6799999999999999,0.3,1730.0,1310.0,0.2780942712966272,420.0,,,,,,,,,,,neutral
1989-09,-0.33,-0.475,-0.5,1730.0,1320.0,0.2704896719114078,410.0,,,,,,,,,,,neutral
1989-10,-0.25,-0.625,-0.8,1510.0,1180.0,0.24659521234926007,330.0,,,,,,,,,,,neutral
1989-11,-0.12,-0.56,0.2,1560.0,1170.0,0.2876820724517808,390.0,,,,,,,,,,,neutral
1989-12,-0.04,-0.225,0.5,1600.0,1130.0,0.3477859965214867,470.0,,,,,,,,,,,neutral
1990-01,0.18,-0.06000000000000001,0.1,1680.0,1090.0,0.4326160971741153,590.0,,,,,,,,,,,neutral
1990-02,0.19,0.025,1.8,1850.0,1100.0,0.5198754592859087,750.0,,,,,,,,,,,neutral
1990-03,0.3,-0.225,0.4,2090.0,1230.0,0.5301498965923939,860.0,,,,,,,,,,,neutral
1990-04,0.27,-0.025,-0.2,2090.0,1230.0,0.5301498965923939,860.0,,,,,,,,,,,neutral
1990-05,0.25,0.02,-1.2,2050.0,1180.0,0.5523253546727434,870.0,,,,,,,,,,,neutral
1990-06,0.25,-0.25,-0.3,1970.0,1120.0,0.5647048574428943,850.0,,,,,,,,,,,neutral
1990-07,0.26,-0.049999999999999996,-0.5,1910.0,1100.0,0.5517930622542142,810.0,,,,,,,,,,,neutral
1990-08,0.32,0.1,0.2,2080.0,1190.0,0.5584145865897892,890.0,,,,,,,,,,,neutral
1990-09,0.31,-0.025,0.7,2100.0,1230.0,0.5349231753450514,870.0,,,,,,,,,,,neutral
1990-10,0.27,0.16,-0.3,2020.0,1240.0,0.4879861317961671,780.0,,,,,,,,,,,neutral
1990-11,0.31,-0.1,0.5,1870.0,1220.0,0.4270875721213301,650.0,,,,,,,,,,,neutral
1990-12,0.34,0.2,0.2,1970.0,1240.0,0.4629221631329514,730.0,,,,,,,,,,,neutral
1991-01,0.35,0.38,-0.6,1890.0,1160.0,0.4881568239532781,730.0,,,,,,,,,,,neutral
1991-02,0.26,0.075,-0.3,1970.0,1140.0,0.5470052803434928,830.0,,,,,,,,,,,neutral
1991-03,0.23,-0.1,0.7,2060.0,1130.0,0.6004883500772413,930.0,,,,,,,,,,,neutral
1991-04,0.29,0.125,0.6,2029.9999999999998,1120.0,0.594707107746693,909.9999999999998,,,,,,,,,,,neutral
1991-05,0.49,0.24,1.0,1940.0,1040.0,0.6234672599219557,900.0,,,,,,,,,,,neutral
1991-06,0.63,0.4,0.1,1890.0,1000.0,0.6365768290715517,890.0,,,,,,,,,,,el_nino
1991-07,0.77,0.5,-0.0,1840.0,1000.0,0.6097655716208941,840.0,,,,,,,,,,,el_nino
1991-08,0.67,0.625,0.4,1800.0,990.0,0.5978370007556206,810.0,,,,,,,,,,,el_nino
1991-09,0.72,0.32499999999999996,1.5,1920.0,1030.0,0.6227663837981456,890.0,,,,,,,,,,,el_nino
1991-10,0.83,0.62,1.0,1760.0,1010.0,0.5553634781968926,750.0,,,,,,,,,,,el_nino
1991-11,1.18,0.95,0.7,1720.0,1110.0,0.4379642755011188,610.0,,,,,,,,,,,el_nino
1991-12,1.43,1.525,1.8,1660.0,1120.0,0.3934889170614486,540.0,,,,,,,,,,,el_nino
1992-01,1.54,1.7399999999999998,2.9,1620.0,1080.0,0.4054651081081637,540.0,,,,,,,,,,,el_nino
1992-02,1.5,1.625,0.9,1510.0,940.0,0.47398505454492046,570.0,,,,,,,,,,,el_nino
1992-03,1.4,1.175,2.0,1550.0,940.0,0.500130334649243,610.0,,,,,,,,,,,el_nino
1992-04,1.3,1.08,1.0,1450.0,910.0,0.46587423590372445,540.0,,,,,,,,,,,el_nino
1992-05,1.08,0.95,-0.3,1340.0,830.0,0.47899919215431375,510.0,,,,,,,,,,,el_nino
1992-06,0.72,0.5,0.6,1300.0,820.0,0.46081520319132974,480.0,,,,,,,,,,,el_nino
1992-07,0.35,0.12,0.6,1280.0,860.0,0.39768296766610955,420.0,,,,,,,,,,,neutral
1992-08,0.08,-0.1,-0.4,1170.0,860.0,0.30782663854424896,310.0,,,,,,,,,,,neutral
1992-09,-0.15,-0.13999999999999999,-0.1,1170.0,900.0,0.2623642644674913,270.0,,,,,,,,,,,neutral
1992-10,-0.22,-0.6,1.4,1360.0,970.0,0.33794390723266865,390.0,,,,,,,,,,,neutral
1992-11,-0.24,-0.175,0.7,1480.0,1050.0,0.3432519236065916,430.0,,,,,,,,,,,neutral
1992-12,-0.05,0.13999999999999999,0.6,1700.0,1120.0,0.417299565755167,580.0,,,,,,,,,,,neutral
1993-01,0.13,0.2,0.9,1530.0,1030.0,0.3957089331627994,500.0,,,,,,,,,,,neutral
1993-02,0.31,0.325,0.7,1490.0,1040.0,0.3595554068040867,450.0,,,,,,,,,,,neutral
1993-03,0.5,0.14,0.5,1400.0,1010.0,0.3265219057680451,390.0,,,,,,,,,,,neutral
1993-04,0.73,0.425,1.2,1280.0,990.0,0.2569104137850271,290.0,,,,,,,,,,,neutral
1993-05,0.76,0.6749999999999999,0.3,1370.0,1020.0,0.2950081125438544,350.0,,,,,,,,,,,neutral
1993-06,0.56,0.2,0.8,1380.0,1030.0,0.29252469692756833,350.0,,,,,,,,,,,neutral
1993-07,0.28,0.2,0.8,1580.0,1090.0,0.37124715079782344,490.0,,,,,,,,,,,neutral
1993-08,0.22,-0.05,0.9,1700.0,1290.0,0.27598603268858923,410.0,,,,,,,,,,,neutral
1993-09,0.2,0.24,0.7,1780.0,1380.0,0.25452986513488085,400.0,,,,,,,,,,,neutral
1993-10,0.2,0.15,1.1,1690.0,1300.0,0.2623642644674913,390.0,,,,,,,,,,,neutral
1993-11,0.2,0.1,0.1,1730.0,1360.0,0.24063670876172694,370.0,,,,,,,,,,,neutral
1993-12,0.19,0.06000000000000001,-0.2,1790.0,1360.0,0.27473092010470346,430.0,,,,,,,,,,,neutral
1994-01,0.07,0.05,0.1,1740.0,1310.0,0.2838579760133779,430.0,,,,,,,,,,,neutral
1994-02,0.0,-0.05,-0.3,1850.0,1340.0,0.3225160251274133,510.0,,,,,,,,,,,neutral
1994-03,0.04,0.059999999999999984,0.7,1920.0,1430.0,0.29465074176787454,490.0,,,,,,,,,,,neutral
1994-04,0.17,0.125,1.3,2000.0,1580.0,0.23572233352106942,420.0,,,,,,,,,,,neutral
1994-05,0.25,0.05,0.7,2690.0,2090.0,0.25237712763702813,600.0,,,,,,,,,,,neutral
1994-06,0.23,0.18,0.4,3160.0,2480.0,0.24231346742193072,680.0,,,,,,,,,,,neutral
1994-07,0.3,-0.05,1.3,4830.0,3620.0,0.28837244182680166,1210.0,,,,,,,,,,,neutral
1994-08,0.3,0.45999999999999996,1.2,4420.0,3590.0,0.20798749358941926,830.0,,,,,,,,,,,neutral
1994-09,0.47,0.30000000000000004,1.6,4890.0,4030.0000000000005,0.19342592752818888,859.9999999999995,,,,,,,,,,,neutral
1994-10,0.66,0.575,1.1,4450.0,3740.0,0.1738184847517079,710.0,,,,,,,,,,,el_nino
1994-11,0.93,0.9800000000000001,0.6,4030.0000000000005,3380.0,0.1758906664636637,650.0000000000005,,,,,,,,,,,el_nino
1994-12,0.97,1.175,1.2,3720.0,2860.0,0.2629020434532938,860.0,,,,,,,,,,,el_nino
1995-01,0.88,0.825,0.4,3810.0,2900.0,0.2729184521461816,910.0,,,,,,,,,,,el_nino
1995-02,0.65,0.6749999999999999,0.1,3740.0,2970.0,0.23052365861183244,770.0,,,,,,,,,,,el_nino
1995-03,0.46,0.3,-0.8,3960.0,3220.0,0.20686266571007295,740.0,,,,,,,,,,,neutral
1995-04,0.19,0.1,0.7,3840.0,3190.0,0.18545144980288164,650.0,,,,,,,,,,,neutral
1995-05,0.03,-0.26,0.4,3770.0,3110.0,0.19245227526877606,660.0,,,,,,,,,,,neutral
1995-06,-0.11,-0.375,-0.1,3410.0,2840.0,0.1829082391223107,570.0,,,,,,,,,,,neutral
1995-07,-0.3,-0.225,-0.4,3210.0,2640.0,0.19549201998369892,570.0,,,,,,,,,,,neutral
1995-08,-0.55,-0.6,-0.3,3380.0,2870.0,0.16356367972339836,510.0,,,,,,,,,,,la_nina
1995-09,-0.81,-0.65,-0.3,2960.0,2540.0,0.1530251873055235,420.0,,,,,,,,,,,la_nina
1995-10,-0.97,-1.0,-0.0,2810.0,2490.0,0.12090177286903803,320.0,,,,,,,,,,,la_nina
1995-11,-1.05,-1.0,-0.0,2760.0,2440.0,0.12323264042394833,320.0,,,,,,,,,,,la_nina
1995-12,-1.01,-0.9500000000000001,0.5,2340.0,2050.0,0.13231113621929325,290.0,,,,,,,,,,,la_nina
1996-01,-0.88,-0.82,-1.0,2440.0,1980.0,0.20890119459866607,460.0,,,,,,,,,,,la_nina
1996-02,-0.7,-0.75,-0.3,2740.0,2140.0,0.2471520913662184,600.0,,,,,,,,,,,la_nina
1996-03,-0.52,-0.7,-1.1,2660.0,2000.0,0.2851789422336628,660.0,,,,,,,,,,,la_nina
1996-04,-0.36,-0.5,-0.8,2720.0,2000.0,0.30748469974796055,720.0,,,,,,,,,,,neutral
1996-05,-0.25,-0.52,-0.3,2850.0,2009.9999999999998,0.34918427220957415,840.0000000000002,,,,,,,,,,,neutral
1996-06,-0.24,-0.475,-1.2,2770.0,1900.0,0.37699343402685237,870.0,,,,,,,,,,,neutral
1996-07,-0.22,-0.38,-0.7,2700.0,1710.0,0.45675840249571475,990.0,,,,,,,,,,,neutral
1996-08,-0.27,-0.25,-0.7,2780.0,1750.0,0.4628351397671233,1030.0,,,,,,,,,,,neutral
1996-09,-0.3,-0.275,-0.6,2620.0,1640.0,0.4684780759368987,980.0,,,,,,,,,,,neutral
1996-10,-0.33,-0.58,-0.6,2740.0,1610.0,0.5317237414036065,1130.0,,,,,,,,,,,neutral
1996-11,-0.39,-0.44999999999999996,0.1,2740.0,1550.0,0.5697029894688228,1190.0,,,,,,,,,,,neutral
1996-12,-0.41,-0.6,-0.9,2580.0,1390.0,0.6184856517909258,1190.0,,,,,,,,,,,neutral
1997-01,-0.41,-0.62,-0.5,2930.0,1480.0,0.6829603352529521,1450.0,,,,,,,,,,,neutral
1997-02,-0.26,-0.375,-1.7,3710.0,1660.0,0.8042142742508922,2050.0,,,,,,,,,,,neutral
1997-03,-0.03,-0.39999999999999997,0.4,4290.0,1770.0,0.8853071863541881,2520.0,,,,,,,,,,,neutral
1997-04,0.3,-0.04,0.6,4560.0,1710.0,0.9808292530117271,2850.0,,,,,,,,,,,neutral
1997-05,0.71,0.39999999999999997,1.3,5890.0,2060.0,1.0505500148620053,3830.0,,,,,,,,,,,el_nino
1997-06,1.13,0.875,1.4,4890.0,1960.0,0.9142478302443546,2930.0,,,,,,,,,,,el_nino
1997-07,1.48,1.3199999999999998,0.8,4200.0,1760.0,0.8697707162392625,2440.0,,,,,,,,,,,el_nino
1997-08,1.79,1.75,1.4,4210.0,1640.0,0.9427664058581842,2570.0,,,,,,,,,,,el_nino
1997-09,2.04,1.9,1.4,4190.0,1660.0,0.9258831315655947,2530.0,,,,,,,,,,,el_nino
1997-10,2.24,2.0,1.5,3700.0,1640.0,0.813636577814072,2060.0,,,,,,,,,,,el_nino
1997-11,2.34,2.2,1.2,3530.0,1680.0,0.7425040775300387,1850.0,,,,,,,,,,,el_nino
1997-12,2.37,2.16,1.0,3910.0,1820.0,0.7647008729085707,2090.0,,,,,,,,,,,el_nino
1998-01,2.22,2.125,2.7,3920.0,1840.0,0.7563260821814772,2080.0,,,,,,,,,,,el_nino
1998-02,1.91,1.7999999999999998,2.0,3930.0,1840.0,0.7588738542602762,2090.0,,,,,,,,,,,el_nino
1998-03,1.4,1.2,2.4,3480.0,1810.0,0.6537054485086484,1670.0,,,,,,,,,,,el_nino
1998-04,1.03,0.58,1.4,3310.0,1960.0,0.5240037161465452,1350.0,,,,,,,,,,,el_nino
1998-05,0.4,0.45,-0.3,3040.0,2000.0,0.41871033485818465,1040.0,,,,,,,,,,,neutral
1998-06,-0.08,-0.8,-1.0,2750.0,1820.0,0.41276441058977564,930.0,,,,,,,,,,,neutral
1998-07,-0.63,-1.2600000000000002,-1.2,2590.0,1700.0,0.4210296246492762,890.0,,,,,,,,,,,la_nina
1998-08,-0.83,-1.325,-1.2,2720.0,1750.0,0.4410160923724833,970.0,,,,,,,,,,,la_nina
1998-09,-1.02,-1.1199999999999999,-1.0,2470.0,1760.0,0.3389043415898252,710.0,,,,,,,,,,,la_nina
1998-10,-1.12,-1.4249999999999998,-1.1,2420.0,1770.0,0.312787993582857,650.0,,,,,,,,,,,la_nina
1998-11,-1.31,-1.3499999999999999,-1.0,2570.0,1770.0,0.3729263523213904,800.0,,,,,,,,,,,la_nina
1998-12,-1.47,-1.8199999999999998,-1.4,2590.0,1850.0,0.33647223662121295,740.0,,,,,,,,,,,la_nina
1999-01,-1.51,-1.6,-1.8,2490.0,1810.0,0.3189558651988822,680.0,,,,,,,,,,,la_nina
1999-02,-1.25,-1.1500000000000001,-1.0,2330.0,1750.0,0.2862524796421866,580.0,,,,,,,,,,,la_nina
1999-03,-0.93,-0.96,-1.3,2320.0,1620.0,0.35914103643392625,700.0,,,,,,,,,,,la_nina
1999-04,-0.8,-0.9500000000000001,-1.4,2250.0,1530.0,0.38566248081198484,720.0,,,,,,,,,,,la_nina
1999-05,-0.79,-0.925,-0.2,2450.0,1500.0,0.490622916448471,950.0,,,,,,,,,,,la_nina
1999-06,-0.84,-1.04,-0.3,2360.0,1450.0,0.4870980626050354,910.0,,,,,,,,,,,la_nina
1999-07,-0.9,-1.05,-0.5,2090.0,1360.0,0.42967936622875946,730.0,,,,,,,,,,,la_nina
1999-08,-0.94,-1.225,-0.4,2009.9999999999998,1390.0,0.36883097492838424,619.9999999999998,,,,,,,,,,,la_nina
1999-09,-1.0,-1.04,0.1,1860.0,1310.0,0.3505493505120496,550.0,,,,,,,,,,,la_nina
1999-10,-1.13,-1.2,-1.0,2080.0,1290.0,0.47772567533964594,790.0,,,,,,,,,,,la_nina
1999-11,-1.35,-1.6,-1.0,2500.0,1390.0,0.5869869847315545,1110.0,,,,,,,,,,,la_nina
1999-12,-1.53,-1.72,-1.4,2740.0,1470.0,0.6226955196093336,1270.0,,,,,,,,,,,la_nina
2000-01,-1.47,-1.775,-0.7,2450.0,1170.0,0.7390842757469702,1280.0,,,,,,,,,,,la_nina
2000-02,-1.26,-1.55,-1.7,2280.0,1080.0,0.7472144018302203,1200.0,,,,,,,,,,,la_nina
2000-03,-0.98,-1.2200000000000002,-1.3,2220.0,1020.0,0.7777045685880086,1200.0,,,,,,,,,,,la_nina
